datasheet_id|line|button|description
1268|2|•|any number of models can each be equipped with one of the following: 1 heavy stubber; 1 storm bolter.
1270|1|•|any model may replace its multi-laser with a lascannon.
1270|2|•|any model may replace its hellstrike missiles with two multiple rocket pods.
1270|3|•|any model may take two heavy bolters.
1271|1|•|any model may replace its battle cannon with an eradicator nova cannon, exterminator autocannon, vanquisher battle cannon, demolisher cannon, executioner plasma cannon or punisher gatling cannon.
1271|2|•|any model may replace its heavy bolter with a heavy flamer or a lascannon.
1271|3|•|any model may take two heavy bolters, two heavy flamers, two multi-meltas or two plasma cannons.
1271|4|•|"any model may take items from the <i><span class=""tooltip00487"" data-tooltip-content=""#tooltip_content00487""><span class=""tt"">vehicle</span> <span class=""tt"">equipment</span></span></i> list."
1273|1|•|any model may replace its heavy bolter with a heavy flamer.
1273|2|•|"any model may take items from the <i><span class=""tooltip00487"" data-tooltip-content=""#tooltip_content00487""><span class=""tt"">vehicle</span> <span class=""tt"">equipment</span></span></i> list."
1275|1|•|any number of models can each have their heavy bolter replaced with 1 heavy flamer.
1275|2|•|any number of models can each be equipped with one of the following: 1 heavy stubber; 1 storm bolter.
1276|1|•|any model may replace its heavy bolter with a heavy flamer.
1276|2|•|"any model may take items from the <i><span class=""tooltip00487"" data-tooltip-content=""#tooltip_content00487""><span class=""tt"">vehicle</span> <span class=""tt"">equipment</span></span></i> list."
1277|1|•|any model may replace its heavy bolter with a heavy flamer.
1277|2|•|"any model may take items from the <i><span class=""tooltip00487"" data-tooltip-content=""#tooltip_content00487""><span class=""tt"">vehicle</span> <span class=""tt"">equipment</span></span></i> list."
1278|1|•|this model can be equipped with 1 hunter-killer missile.
1278|2|•|this model can be equipped with 1 storm bolter or 1 heavy stubber.
1283|1|•|this model's 2 autocannons can be replaced with 2 heavy bolters or 2 lascannons.
1283|2|•|this model’s heavy bolter can be replaced with 1 autocannon or 1 lascannon.
1283|3|•|this model can be equipped with 1 hunter-killer missile.
1283|4|•|this model can be equipped with 1 storm bolter or 1 heavy stubber.
1285|1|•|this model can have 2 of its heavy bolters replaced with one of the following: 2 autocannons; 2 lascannons.
1285|2|•|this model can be equipped with 1 hunter-killer missile.
1285|3|•|this model can be equipped with 1 storm bolter or 1 heavy stubber.
1286|1|•|this model may take a hunter-killer missile.
1286|2|•|this model may take a storm bolter or a heavy stubber.
1286|3|•|this model may take either two sponsons, or four sponsons; each sponson is equipped with a lascannon and either a twin heavy bolter or twin heavy flamer.
1287|1|•|this model’s heavy bolter can be replaced with 1 heavy flamer.
1287|2|•|this model can be equipped with 1 hunter-killer missile.
1287|3|•|this model can be equipped with 1 storm bolter or 1 heavy stubber.
1289|1|•|this model’s 2 heavy stubbers can be replaced with one of the following: 2 heavy bolters; 2 heavy flamers.
1289|2|•|this model can be equipped with 1 hunter-killer missile.
1289|3|•|this model can be equipped with one of the following: 1 storm bolter; 1 heavy stubber.
1290|1|•|this model can be equipped with one of the following: 2 autocannons; 2 heavy bolters; 2 heavy flamers.
1290|2|•|this model can be equipped with 1 hunter-killer missile.
1290|3|•|this model can be equipped with one of the following: 1 heavy stubber; 1 storm bolter.
1291|1|•|this model’s 2 heavy stubbers can be replaced with one of the following: 2 heavy bolters; 2 heavy flamers.
1291|2|•|this model can be equipped with 1 hunter-killer missile.
1291|3|•|this model can be equipped with one of the following: 1 storm bolter; 1 heavy stubber.
1292|1|•|this model’s 2 heavy stubbers can be replaced with one of the following: 2 heavy bolters; 2 heavy flamers.
1292|2|•|this model can be equipped with 1 hunter-killer missile.
1292|3|•|this model can be equipped with one of the following: 1 storm bolter; 1 heavy stubber.
1293|1|•|this model’s impaler harpoon can be replaced with 1 slaughter blade.
1295|1|•|each of this model's decimator butcher cannons can be replaced with one of the following: decimator conversion beamer; soulburner petard; storm laser; 1 hellflamer and 1 decimator claw.
1296|1|•|this model’s iron claw can be replaced with 1 warpsword.
1299|1|•|each of this model’s hellforged heavy plasma cannons can be replaced with one of the following: 1 conversion beam cannon; 1 hellforged kheres-pattern assault cannon; 1 multi-melta; 1 twin hellforged autocannon; 1 twin heavy bolter; 1 twin lascannon; 1 twin volkite culverin; 1 hellforged dreadnought chainfist and 1 combi-bolter; 1 hellforged dreadnought combat weapon and 1 combi-bolter.
1299|2|•|each of this model’s combi-bolters can be replaced with one of the following: 1 graviton blaster; 1 heavy flamer; 1 hellforged plasma blaster.
1299|3|•|this model can be equipped with 1 hellforged cyclone missile launcher.
1300|1|•|this model can be equipped with one of the following: 1 heavy bolter; 1 multi-melta; 1 twin heavy bolter; 1 twin heavy flamer.
1300|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
1300|3|•|this model can be equipped with 1 combi-bolter.
1300|4|•|this model can be equipped with one of the following: 1 explorator augury web; 1 heavy armour.
1301|1|•|this model’s 2 twin heliforged multi-meltas can be replaced with 2 twin volkite culverins.
1301|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
1301|3|•|this model can be equipped with 1 combi-bolter.
1302|1|•|this model’s plasma destroyer can be replaced with one of the following: 1 conversion beam cannon; 1 infernus cannon; 1 magna-melta cannon.
1302|2|•|this model can be equipped with one of the following: 2 heavy bolters; 2 heavy flamers; 2 lascannons.
1302|3|•|this model can be equipped with 1 combi-bolter.
1302|4|•|this model can be equipped with 1 hellforged hunter-killer missile.
1303|1|•|this model can be equipped with 1 hellforged hunter-killer missile.
1303|2|•|this model can be equipped with 1 combi-bolter.
1304|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
1304|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
1304|3|•|this model can be equipped with 1 combi-bolter.
1305|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
1305|2|•|this model can be equipped with 1 hellforged hunter-killer missile.
1305|3|•|this model can be equipped with 1 combi-bolter.
1306|1|•|this model's 2 quad lascannons can be replaced with 2 laser destroyers.
1306|2|•|this model's twin heavy bolter can be replaced with 1 twin heavy flamer.
1306|3|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
1307|1|•|this model’s anvillus autocannon battery can be replaced with one of the following: 1 arachnus heavy lascannon battery; 1 hellfire plasma carronade; 1 volkite falconet battery.
1307|2|•|this model’s twin heavy bolter can be replaced with 1 twin heavy flamer.
1307|3|•|this model can be equipped with one of the following: 1 aiolos missile launcher; boreas air defence missiles.
1308|1|•|the chaos rapier carrier's quad heavy bolter can be replaced with one of the following: 1 graviton cannon; 1 laser destroyer; 1 quad launcher.
1309|1|•|each of this model’s grav-flux bombards can be replaced with one of the following: 1 cyclonic melta lance; 1 storm cannon; 1 meltagun and 1 leviathan siege claw; 1 meltagun and 1 leviathan siege drill.
1309|2|•|this model’s 2 heavy flamers can be replaced with 2 twin volkite calivers.
1309|3|•|this model can be equipped with 3 hellforged hunter-killer missiles.
1312|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
1312|2|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
1313|1|•|this model can be equipped with one of the following: 2 heavy bolters; 2 lascannons.
1313|2|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
1314|1|•|this model's 2 quad lascannons can be replaced with 2 laser destroyers.
1314|2|•|this model’s twin heavy bolter can be replaced with 1 twin heavy flamer.
1314|3|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
1315|1|•|this model's 2 quad lascannons can be replaced with 2 laser destroyers.
1315|2|•|this model's twin heavy bolter can be replaced with 1 twin heavy flamer.
1315|3|•|this model can be equipped with one of the following: 1 heavy bolter; 1 heavy flamer; 1 multi-melta; 1 combi-bolter.
1317|1|•|this model’s 2 twin autocannons can be replaced with 2 lascannons.
1318|1|•|this model’s havoc autocannon can be replaced with 1 havoc launcher.
1319|1|•|this model’s twin heavy bolter can be replaced with one of the following: 1 storm eagle multi-melta; 1 hellforged typhoon missile launcher.
1319|2|•|this model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.
1320|1|•|this model’s 2 twin hellstrike launchers can be replaced with 2 twin lascannons.
1320|2|•|this model’s 2 twin hellforged autocannons can be replaced with 2 quad heavy bolters.
1321|1|•|this model’s thunderhawk heavy cannon can be replaced with 1 turbo-laser destructor.
1321|2|•|this model’s thunderhawk cluster bombs can be replaced with 1 hellstrike missile battery.
1331|1|•|this model’s iron claw can be replaced with 1 warpsword.
1337|1|•|one pox rider can be equipped with 1 instrument of chaos.
1337|2|•|one other pox rider can be equipped with 1 daemonic icon.
1343|1|•|this model can be equipped with 1 hellforged hunter-killer missile.
1344|1|•|if this model is not equipped with a master-crafted power sword, its bolt pistol and master-crafted auto bolt rifle can be replaced with one of the following:
1344|2|-|1 plasma pistol and 1 power fist.
1344|3|-|1 heavy bolt pistol, 1 master-crafted power sword and 1 relic shield.
1344|4|•|this model’s master-crafted auto bolt rifle can be replaced with 1 master-crafted stalker bolt rifle.
1344|5|•|if this model is equipped with either a master-crafted auto bolt rifle or a master-crafted stalker bolt rifle, it can be equipped with 1 master-crafted power sword.
1344|6|•|if this model is from the dark angels chapter (or one of its successor chapters), its master-crafted auto bolt rifle can be replaced with 1 special issue bolt carbine.
1344|7|•|this model’s master-crafted auto bolt rifle can be replaced with 1 special issue bolt carbine.
1344|8|•|if this model is equipped with a special issue bolt carbine and it is not equipped with a master-crafted power sword, it can be equipped with 1 power fist.
1344|9||&nbsp;
1344|10||if this model is from the black templars chapter, you can use the following additional wargear option for them:
1344|11|•|if this model is not equipped with a master-crafted power sword, its bolt pistol and master-crafted auto bolt rifle can be replaced with one of the following:
1344|12|-|1 auto-flamer and 1 master-crafted power sword.
1344|13|-|1 auto-flamer and 1 master-crafted power axe.
1344|14|-|1 plasma pistol and 1 master-crafted power sword.
