wargear_id|line|name|Range|type|S|AP|D|abilities
2450|1|Khan’s spear|Melee|Melee|+1|-3|D3|When resolving an attack made with this weapon in a turn in which the bearer made a <a href=/wh40k9ed/the-rules/core-rules/#Charging-with-a-Unit>charge move</a> or <a href=/wh40k9ed/the-rules/core-rules/#Performing-a-Heroic-Intervention>performed a Heroic Intervention</a>, this weapon has a Strength characteristic of x2 for that attack.
2454|1|Scimitar of the Great Khan|Melee|Melee|+1|-3|2|When resolving an attack made with this weapon, on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 this weapon has a Damage characteristic of 4 for that attack.
2456|1|Glaive of Vengeance|Melee|Melee|x2|-3|D3|
2461|1|Equis-pattern bolt pistol|12|Pistol 5|4|-1|1|
2465|1|Beam|72|Heavy D3|14|-4|D3+6|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
2465|2|Burst|48|Heavy 3|9|-3|D3|
2466|1|Mutant claw|Melee|Melee|User|-2|3|Each time the bearer fights, it makes 1 additional attack with this weapon, and no more than 1 attack can be made with this weapon while resolving that fight.
2467|1|Scavenged maul|Melee|Melee|+1|-1|2|
2468|1|Frag grenade|24|Assault D6|3|0|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>
2468|2|Krak grenade|24|Assault 1|6|-1|D3|
2469|1|Stubcarbine|18|Pistol 3|4|0|1|
2470|1|Hellfire torch|8|Assault D6|5|-1|2|This weapon automatically hits its target.
2471|1|Negotiator pistol|12|Pistol 2|4|-2|1|
2472|1|Power sword|Melee|Melee|+1|-3|1|
2473|1|Laspistol|12|Pistol 1|3|0|1|
2474|1|Force stave|Melee|Melee|+3|-1|D3|
2477|1|Grav-gun|18|Rapid Fire 1|5|-3|1|If the target has a Save characteristic of 3+ or better, this weapon has a Damage characteristic of D3.
2478|1|Hydraulic claw|Melee|Melee|x2|-1|D3|When attacking with this weapon, you must subtract 1 from the <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
2479|1|Blackout|18|Pistol 2|4|-2|2|Each time you select a target for this weapon, you can ignore the <a href=/wh40k9ed/the-rules/core-rules/#Look-out-Sir>Look Out, Sir</a> rule. When resolving an attack made with this weapon, a <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6+ inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target in addition to any other damage.
2480|1|The Ebonclaws|Melee|Melee|User|-3|D3|Each time the bearer fights, it makes 2 additional attacks with this weapon. In addition, when resolving an attack made with this weapon, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
2483|1|Ex Tenebris|36|Assault 3|4|-2|2|Each time you select a target for this weapon, you can ignore the <a href=/wh40k9ed/the-rules/core-rules/#Look-out-Sir>Look Out, Sir</a> rule. When resolving an attack made with this weapon, you can add 1 to the <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>. In addition, when resolving an attack made with this weapon, the target does not receive the <a href=/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover>benefit of cover</a> to its <a href=/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw>saving throw</a>.
2484|1|Oppressor’s End|Melee|Melee|+1|-2|1|When the bearer fights, it makes 1 additional attack with this weapon. In addition, when resolving an attack made with this weapon against a <a href=/wh40k9ed/the-rules/core-rules/#Characters><span class=kwb>CHARACTER</span></a> unit, this weapon has a Damage characteristic of 3.
2490|1|Silentus Pistol|12|Pistol 2|5|-2|2|Each time you select a target for this weapon, you can ignore the <a href=/wh40k9ed/the-rules/core-rules/#Look-out-Sir>Look Out, Sir</a> rule. When resolving an attack made with this weapon, you can add 1 to the <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
2493|1|Gorgon’s Wrath|36|Heavy 3|5|-2|2|
2494|1|Harrowhand|Melee|Melee|+3|-2|2|
2496|1|Mindforge-enhanced weapon|Melee|Melee|x2|-3|D3|
2497|1|Boltgun|24|Rapid Fire 1|4|0|1|
2497|2|Meltagun|12|Assault 2|8|-4|D6|Each time an attack made with this weapon’s meltagun profile targets a unit within half range, that attack has a Damage characteristic of D6+2.
2506|1|Teeth of Mars|Melee|Melee|User|-2|2|When the bearer fights, it makes 1 additional attack with this weapon. When resolving an attack made with this weapon against a <span class=kwb>VEHICLE</span> unit, this weapon has a Strength characteristic of x2 for that attack.
2509|1|Hand of Defiance|Melee|Melee|x3|-3|3|When resolving an attack made with this weapon, subtract 1 from the <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
2510|1|Drakkis|12|Assault D6|4|-1|1|When resolving an attack made with this weapon, do not make a <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>: it automatically scores a hit.
2511|1|Malleus Noctum|Melee|Melee|x2|-3|4|When resolving an attack made with this weapon, subtract 1 from the <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>.
2515|1|Duty’s Burden|30|Rapid Fire 2|5|-2|2|
2520|1|Fist of Terra|Melee|Melee|x2|-3|2|When the bearer fights, it makes 1 additional attack with this weapon.
2525|1|Drake-smiter|Melee|Melee|x2|-4|3|When resolving an attack made with this weapon, subtract 1 from the <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>, and on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 add 3 to the Damage characteristic of this weapon for that attack.
2526|1|Wrath of Prometheus|30|Rapid Fire 1|5|-2|3|
2528|1|Master-crafted boltgun|24|Rapid Fire 1|4|-1|2|
2528|2|Master-crafted flamer|12|Assault D6|4|-1|2|When resolving an attack made using the master-crafted flamer profile of this weapon, do not make a <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>: it automatically scores a hit.
2537|1|Drakeblade|Melee|Melee|+1|-4|2|When resolving an attack made with this weapon, on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 the target suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> in addition to any normal damage.
2538|1|Single blade|Melee|Melee|+2|-3|2|
2538|2|Dual blades|Melee|Melee|+1|-2|2|Each time the bearer fights, if this weapon profile is selected, it makes 2 additional attacks with this weapon.
2539|1|Kustom grot blasta|12|Pistol D3|5|-1|2|
2540|1|Icon of da Revolushun|Melee|Melee|User|-1|1|When resolving an attack made with this weapon, a <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6+ inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target in addition to any other damage.
2541|1|Volkite caliver|30|Heavy 2|5|-1|2|Each time an attack is made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target in addition to any normal damage.
2543|1|Mortis Machina|Melee|Melee|+3|-3|D3|When resolving an attack made with this weapon against a <span class=kwb>VEHICLE</span> unit, if the <a href=/wh40k9ed/the-rules/core-rules/#4.-Saving-Throw>saving throw</a> is failed that unit suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> in addition to any other damage.
2544|1|Vinculum Vitae|Melee|Melee|+1|-3|D3|When resolving an attack made with this weapon, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6 inflicts D3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> on the target instead of any other damage.
2545|1|Acquittal|16|Pistol 1|5|-3|1|When resolving an attack made with this weapon against a unit that is not a <span class=kwb>VEHICLE</span> or <span class=kwb>MONSTER</span>, this weapon has a Damage characteristic of D6 for that attack.
2546|1|Blade of Triumph|Melee|Melee|+2|-4|3|
2551|1|Sword of Judgement|Melee|Melee|+3|-3|3|
2561|1|Ashen Axe|Melee|Melee|+2|-3|2|Each time the bearer fights, if any enemy models are destroyed as the result of an attack made with this weapon, roll 2D6. If the result equals or exceeds the Leadership characteristic of the destroyed model’s unit, then until the end of the battle, that unit cannot <a href=/wh40k9ed/the-rules/core-rules/#Advance>Advance</a> or <a href=/wh40k9ed/the-rules/core-rules/#Fall-Back>Fall Back</a>, and that unit is not eligible to fight in the <a href=/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE>Fight phase</a> until after all eligible units from your army have done so.
2563|1|Flayer|Melee|Melee|+2|-3|2|Each time an attack made with this weapon destroys an enemy model, that model counts as 2 destroyed models in the next <a href=/wh40k9ed/the-rules/core-rules/#MORALE-PHASE>Morale phase</a>.
2572|1|Viper’s Spite|18|Pistol 6|4|-3|1|
2575|1|Swing|Melee|Melee|+2|-2|2|
2575|2|Smash|Melee|Melee|x2|-3|D3+3|
2578|1|Axe of the Forgemaster|Melee|Melee|+3|-3|2|Each time an attack is made with this weapon, on an unmodified wound roll of 6, the target suffers 1 mortal wound in addition to any normal damage (if the target is a <span class=kwb>VEHICLE</span> unit, it suffers 3 mortal wounds in addition to any normal damage instead).
2579|1|Combi-bolter|30|Rapid Fire 2|5|-3|2|
2579|2|Combi-weapon|30|Rapid Fire 1|5|-3|2|
2585|1|Elegant incision|Melee|Melee|User|-2|1|Each time an attack is made with this weapon profile, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
2585|2|Inelegant slash|Melee|Melee|x2|-4|2|
2587|1|Crimson Killer|12|Pistol 1|9|-3|3|Each time an attack is made with this weapon, an unmodified successful <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 4+ inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target in addition to any normal damage.
2588|1|Gorefather|Melee|Melee|+2|-2|3|Each time an attack is made with this weapon, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>, and on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 6, the target suffers 3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> and the attack sequence ends.
2597|1|Bladed axle|Melee|Melee|+2|-2|2|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>4</span></span>
2598|1|Lashing tongue|Melee|Melee|4|0|1|<span class=tooltip00601 data-tooltip-content=#tooltip_content00601><span class=tt kwbu>Malefic</span> <span class=tt kwbu>2</span></span>
2599|1|Focused strike|24|Heavy 1|8|-3|3|
2599|2|Scatter shot|12|Assault 6|4|-1|1|
2600|1|Blade of the Ordo|Melee|Melee|+1|-3|D3|When resolving an attack made with this weapon against a unit that is specified by the bearer’s <span class=tooltip00897 data-tooltip-content=#tooltip_content00897><span class=tt kwbu>Quarry</span></span> ability, this weapon has a Damage characteristic of 3 for that attack.
2603|1|Ignis Judicium|12|Pistol 1|8|-4|D6|When resolving an attack made with this weapon against a unit that is within half range or that has the <span class=kwb>CHAOS</span> or <span class=kwb>PSYKER</span> keyword, that attack has a Damage characteristic of D6+2.
2605|1|Tainted Blade|Melee|Melee|+3|-3|1|In the <a href=/wh40k9ed/the-rules/core-rules/#FIGHT-PHASE>Fight phase</a>, when the bearer is chosen to fight with for the first time that phase, roll one D6; on a 1 the bearer suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> and this weapon cannot be used that phase. When resolving an attack made with this weapon, if the saving throw is failed you can make one additional attack against the same unit using this weapon. This additional attack cannot generate another attack.
2630|1|Disc’s blades|Melee|Melee|4|0|1|When the bearer fights, it makes 1 additional attack with this weapon and no more than 1 attack can be made with this weapon.
2632|1|Boltgun|24|Rapid Fire 1|4|0|1|
2632|2|Plasma gun (standard) |24|Rapid Fire 1|7|-3|1|
2632|3|Plasma gun (supercharge) |24|Rapid Fire 1|8|-3|2|For each <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> of 1 made for attacks with this weapon, the bearer suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> after shooting with this weapon.
2633|1|Rod of Tigurius|Melee|Melee|+3|-1|D3|
2634|1|Raven’s Talons|Melee|Melee|User|-3|D3|When resolving an attack made with this weapon, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
2635|1|Moonfang|Melee|Melee|User|-3|D3|When resolving an attack made with this weapon against a <a href=/wh40k9ed/the-rules/core-rules/#Characters>CHARACTER</a> unit, this weapon has a Strength characteristic of x2 for that attack.
2639|1|Nurglings’ claws and teeth|Melee|Melee|2|0|1|When the bearer fights, it makes D6 additional attacks with this weapon and no more than those D6 attacks can be made with this weapon. When resolving an attack made with this weapon, re-roll a <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 1.
2640|1|Lashing tongue|Melee|Melee|4|0|1|When the bearer fights, it makes 2 additional attacks with this weapon and no more than 2 attacks can be made with this weapon.
2641|1|Chainsabre|Melee|Melee|+1|0|1|If the bearer is equipped with two of this weapon, then when the bearer fights, it makes 1 additional attack with this weapon profile.
2642|1|Bladed horn|Melee|Melee|5|-1|1|When the bearer fights, it makes 3 additional attacks with this weapon and no more than 3 attacks can be made with this weapon.
2643|1|Lashing tongue|Melee|Melee|4|0|1|When the bearer fights, it makes 2 additional attacks with this weapon and no more than 2 attacks can be made with this weapon.
2644|1|Mace of Valaan|Melee|Melee|+2|-3|2|
2645|1|Blessed blade|Melee|Melee|+2|-3|2|
2646|1|The Martyr’s Sword|Melee|Melee|+3|-3|2|Each time the bearer fights, it makes 4 additional attacks with this weapon and no more than 4 attacks can be made with this weapon.
2647|1|Relic weapons|Melee|Melee|+2|-1|1|
2648|1|Mace of Castigation|Melee|Melee|+3|-2|2|
2649|1|Exorcist conflagration rockets|48|Heavy 3D6|5|-1|1|<a href=/wh40k9ed/the-rules/core-rules/#Blast-Weapons>Blast</a>. Each time an attack is made with this weapon, the target does not receive the <a href=/wh40k9ed/the-rules/core-rules/#Terrain-and-Cover>benefits of cover</a> against that attack.
2650|1|Penitent flail|Melee|Melee|User|-2|1|Each time an attack is made with this weapon, make 2 <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> instead of 1.
2654|1|Martyrs’ Vengeance|12|Pistol 1|9|-4|D6+3|
2655|1|Boltgun|24|Rapid Fire 1|4|0|1|
2655|2|Blessed stake|24|Assault 1|4|-2|2|Before selecting targets, select one or both of the profiles above to make attacks with. If you select both, then each time an attack is made with this weapon this phase, subtract 1 from that attack’s <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a>. Each time you select a target for this weapon, ignore the <a href=/wh40k9ed/the-rules/core-rules/#Look-out-Sir>Look Out, Sir</a> rule. Each time an attack with this weapon’s blessed stake profile is allocated to a <span class=kwb>PSYKER</span> model, that model’s unit suffers 3 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wounds</a> in addition to the normal damage.
2657|1|Beneficence|Melee|Melee|+2|-2|1|Each time the bearer fights, it makes 3 additional attacks with this weapon (if there are 6 or more enemy models within 3 of the bearer when it is selected to fight, it makes D3+3 additional attacks with this weapon instead).
2658|1|Light of Saint Agnaetha|12|Assault D6|*|*|*|Each time an attack is made with this weapon, that attack automatically hits the target, and on an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 4+ (or 2+ if the target contains any <span class=kwb>DAEMON</span> models), the target suffers 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> and the attack sequence ends.
2674|1|Blade of the Forsworn|Melee|Melee|+1|-3|3|Each time an attack is made with this weapon against a <span class=kwb>DAEMON</span> unit, an unmodified <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a> of 2+ successfully wounds the target. If that unit has the <span class=kwb>MONSTER</span> or <span class=kwb>VEHICLE</span> keyword, an unmodified wound roll of 4+ successfully wounds the target instead.
2682|1|The Tarsus Scorpii|Melee|Melee|x2|-3|4|
2683|1|Dispersed fusion blaster|18|Assault 2|7|-4|2|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of 3.
2684|1|Flechette launcher|18|Assault 5|3|0|1|
2685|1|High-energy fusion blaster|24|Assault 1|8|-4|D6|Each time an attack made with this weapon targets a unit within half range, that attack has a Damage characteristic of D6+2.
2686|1|Light missile pod|24|Assault 2|7|-1|2|
2702|1|The Hound’s Teeth|Melee|Melee|+1|-2|2|When the bearer fights, it makes 3 additional attacks with this weapon. When resolving an attack made with this weapon against an AELDARI unit, you can re-roll the <a href=/wh40k9ed/the-rules/core-rules/#2.-Wound-Roll>wound roll</a>.
2703|1|Fire of Judgement|12|Pistol 2|3|*|*|When resolving an attack made with this weapon, a successful <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit roll</a> inflicts 1 <a href=/wh40k9ed/the-rules/core-rules/#Mortal-Wounds>mortal wound</a> on the target and the attack sequence ends.
2705|1|Standard|12|Pistol 3|7|-3|1|
2705|2|Supercharge|12|Pistol 3|8|-3|2|If any unmodified <a href=/wh40k9ed/the-rules/core-rules/#1.-Hit-Roll>hit rolls</a> of 1 are made for attacks with this weapon’s supercharge profile, the bearer is destroyed after shooting with this weapon.
2707|1|Blessed bolt pistol|12|Pistol 2|5|-2|2|Each time you select a target for this weapon, you can ignore the <a href=/wh40k9ed/the-rules/core-rules/#Look-out-Sir>Look Out, Sir</a> rule. When resolving an attack made with this weapon against a <span class=kwb>PSYKER</span> unit, this weapon has a Damage characteristic of 3 for that attack.
2708|1|Anvillus defence battery|72|Heavy 8|8|-1|2|Attacks made with this weapon can only target units that can <a href=/wh40k9ed/the-rules/core-rules/#Flying><span class=kwb>FLY</span></a>.
