id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
1639|Knosso Prond|RT|65.0|Elites|Knosso Prond is a single model armed with a Death Cult power blade, dartmask and concussion grenades. Only one of this model can be included in your army.||False
1647|Contorted Epitome|CD|25.0|HQ|A Contorted Epitome is equipped with: coiled tentacles; ravaging claws.||False
1648|Shalaxi Helbane|CD|25.0|HQ|"Shalaxi Helbane is equipped with: living whip; snapping claws; Soulpiercer. Your army can only include one <span class=""tooltip00240"" data-tooltip-content=""#tooltip_content00240"" data-tooltip-anchor=""#tooltip_content00240""><span class=""kwb"">SHALAXI</span> <span class=""kwb"">HELBANE</span></span> model."||False
1649|Syll’Esske|CD|25.0|HQ|"Syll’Esske is equipped with: scourging whip; Axe of Dominion. Your army can only include one <span class=""tooltip00241"" data-tooltip-content=""#tooltip_content00241"" data-tooltip-anchor=""#tooltip_content00241""><span class=""kwb"">SYLL’ESSKE</span></span> model."||False
1650|Skorpius Dunerider|AdM|15.0|Dedicated Transport|A Skorpius Dunerider is equipped with: 2 cognis heavy stubbers; twin cognis heavy stubber.||False
1651|Skorpius Disintegrator|AdM|15.0|Heavy Support|A Skorpius Disintegrator is equipped with: 3 cognis heavy stubbers; disruptor missile launcher; belleros energy cannon.||False
1652|Repulsor Executioner|SM|139.0|Heavy Support|A Repulsor Executioner is equipped with: 2 fragstorm grenade launchers; heavy onslaught gatling cannon; macro plasma incinerator; 2 storm bolters; twin heavy bolter; twin Icarus ironhail heavy stubber; auto launchers.||False
1658|Knight Despoiler|QT|70.0|Lords of War|A Knight Despoiler is equipped with: daemonbreath meltagun; reaper chainsword; titanic feet; warpstrike claw.<br><br><i>If this model is equipped with 2 daemonbreath thermal cannons, 2 despoiler battle cannons,<br>2 despoiler gatling cannons, or 1 reaper chainsword and 1 warpstrike claw, its unit cost is increased by 20 pts.</i>||False
1659|Knight Tyrant|QT|70.0|Lords of War|A Knight Tyrant is equipped with: brimstone volcano lance; ectoplasma decimator; 4 gheiststrike missiles; 2 twin daemonbreath meltaguns; twin desecrator cannon; titanic feet.||False
1660|Knight Desecrator|QT|70.0|Lords of War|A Knight Desecrator is equipped with: Desecrator laser destructor; diabolus heavy stubber; reaper chainsword; titanic feet.||False
1661|Knight Rampager|QT|70.0|Lords of War|A Knight Rampager is equipped with: diabolus heavy stubber; reaper chainsword; titanic feet; warpstrike claw.||False
1662|Chaos Acastus Knight Asterius|QT|146.0|Lords of War|A Chaos Acastus Knight Asterius is equipped with: 2 Asterius volkite culverins; karacnos mortar battery; 2 twin conversion beam cannons; titanic feet.||False
1663|War Dog Moirax|QT|146.0|Lords of War|If this unit contains 2 War Dog Moirax it has <b>Power Rating 16</b>. If this unit contains 3 War Dog Moirax it has <b>Power Rating 24</b>. Every model is equipped with: rad cleanser; siege claw; volkite veuglaire.||False
1664|Acastus Knight Asterius|QI|146.0|Lords of War|An Acastus Knight Asterius is equipped with: 2 Asterius volkite culverins; karacnos mortar battery; 2 twin conversion beam cannons; titanic feet.||False
1665|Knight Moirax|QI|146.0|Lords of War|If this unit contains 2 models, it has <b>Power Rating 16</b>. If this unit contains 3 models, it has <b>Power Rating 24</b>. Every model is equipped with: rad cleanser; siege claw; volkite veuglaire.||False
1666|Incursor Squad|SM|139.0|Troops|If this unit contains 6 or more models, it has <b>Power Rating 10</b>. Every model is equipped with: bolt pistol; occulus bolt carbine; paired combat blades; frag grenades; krak grenades.||False
1667|Invictor Tactical Warsuit|SM|139.0|Elites|An Invictor Tactical Warsuit is equipped with: fragstorm grenade launcher; heavy bolter; incendium cannon; twin ironhail heavy stubber; Invictor fist.||False
1668|Impulsor|SM|139.0|Dedicated Transport|An Impulsor is equipped with: 2 storm bolters.||False
1678|Ancient in Terminator Armour|SM|139.0|Elites|An Ancient in Terminator Armour is equipped with: storm bolter; power fist.||False
1679|Khan on Bike|SM|78.0|HQ|A Khan on Bike is a single model equipped with: twin boltgun; khan’s spear; frag grenades; krak grenades.||False
1680|Ares Gunship|AC|146.0|Flyers|An Ares Gunship is equipped with: 2 arachnus heavy blaze cannons; arachnus magna-blaze cannon; infernus firebombs.||False
1720|Chaos Vindicator Laser Destroyer|TS|146.0|Heavy Support|A Chaos Vindicator Laser Destroyer is equipped with: combi-bolter; laser volley cannon.||False
1746|Death Guard Greater Blight Drone|DG|146.0|Fast Attack|A Death Guard Greater Blight Drone is equipped with: bile maw; blightreaper cannon; greater plague probe.||False
1750|Chaos Vindicator Laser Destroyer|DG|146.0|Heavy Support|A Chaos Vindicator Laser Destroyer is equipped with: combi-bolter; laser volley cannon.||False
1812|Cultists of the Abyss|CSM|80.0|Troops|This unit consists of 1 Cultist Champion and 6 Cultists.<br>&nbsp;• The Cultist Champion is armed with a stubcarbine, chainsword, frag grenades and krak grenades.<br>&nbsp;• 1 Cultist is armed with a grenade launcher.<br>&nbsp;• 1 Cultist is armed with a heavy stubber, frag grenades and krak grenades.<br>&nbsp;• 4 Cultists are each armed with an autogun, frag grenades and krak grenades.|40.0|True
1813|Cultist Firebrand|CSM|80.0|Elites|A Cultist Firebrand is a single model armed with a hellfire torch, laspistol, frag grenades and krak grenades.||False
1814|Neyam Shai Murad|RT|80.0|HQ|Neyam Shai Murad is a single model armed with two negotiator pistols. Only one of this model can be included in your army.||False
1815|Gotfret de Montbard|RT|80.0|Elites|Gotfret de Montbard is a single model armed with a power sword and storm shield. Only one of this model can be included in your army.||False
1816|Gotfret de Montbard|AM|80.0|Elites|Gotfret de Montbard is a single model armed with a power sword and storm shield. Only one of this model can be included in your army.||False
1817|Aradia Madellan|RT|80.0|HQ|Aradia Madellan is a single model armed with a laspistol and force stave. Only one of this model can be included in your army.||False
1818|Aradia Madellan|AM|80.0|HQ|Aradia Madellan is a single model armed with a laspistol and force stave. Only one of this model can be included in your army.||False
1821|X-101|RT|80.0|Elites|X-101 is a single model armed with a grav-gun and hydraulic claw. Only one of this model can be included in your army.||False
1822|X-101|AdM|80.0|Elites|X-101 is a single model armed with a grav-gun and hydraulic claw. Only one of this model can be included in your army.||False
1825|Iron Father Feirros|SM|83.0|HQ|Iron Father Feirros is a single model equipped with: bolt pistol; Gorgon’s Wrath; Harrowhand; 2 servo-arms. You can only include one of this model in your army.||False
1990|Valdor Tank Hunter|RaH|146.0|Lords of War|A Valdor is equipped with: autocannon; Valdor neutron laser.||False
1991|Tor Garadon|SM|84.0|HQ|Tor Garadon is a single model equipped with: grav-gun; Hand of Defiance. You can only include one of this model in your army.||False
1992|Adrax Agatone|SM|85.0|HQ|Adrax Agatone is a single model equipped with: Drakkis; Malleus Noctum; frag grenades; krak grenades. You can only include one of this model in your army.||False
1993|Da Red Gobbo|ORK|94.0|Elites|This model is equipped with: kustom grot blasta; Icon of da Revolushun; stikkbombs. You can only include one Da Red Gobbo model in your army.||False
1994|Carnodon|AM|146.0|Heavy Support|A Carnodon is equipped with: 2 autocannons; Carnodon twin autocannon.||False
1995|Tormentbringer on Hellflayer|CD|25.0|HQ|A Tormentbringer on Hellflayer is equipped with: lashes of torment; bladed axle; ravaging claws; Seeker tongues.||False
1998|Burna Boyz (Legendary)|ORK|94.0|Elites|This unit contains 5 Burna Boyz. It can include up to 5 additional Burna Boyz (<b>Power Rating +3</b>) or up to 10 additional Burna Boyz (<b>Power Rating +6</b>). For every 5 models in the unit, a Spanner can take the place of one Burna Boy. Each Burna Boy is armed with a burna and stikkbombs. Each Spanner is armed with stikkbombs and either a kustom mega-blasta, big shoota or rokkit launcha.||False
1999|Deffkoptas (Legendary)|ORK|94.0|Fast Attack|This unit contains 1 Deffkopta. It can include up to 2 additional Deffkoptas (<b>Power Rating +3</b>) or up to 4 additional Deffkoptas (<b>Power Rating +6</b>). Each model is equipped with a twin big shoota, slugga and spinnin’ blades.||False
2000|Kommandos (Legendary)|ORK|94.0|Elites|This unit contains 5 Kommandos. It can include up to 5 additional Kommandos (<b>Power Rating +2</b>) or up to 10 additional Kommandos (<b>Power Rating +4</b>). A Boss Nob can take the place of one Kommando, and is armed with a power klaw, slugga and stikkbombs. Each Kommando is armed with a choppa, slugga and stikkbombs. One Kommando in every 5 models is also armed with a tankbusta bomb.||False
2001|Mek (Legendary)|ORK|94.0|Elites|A Mek is a single model armed with a kustom mega-slugga, choppa and stikkbombs. It may be accompanied by a Grot Oiler.||False
2002|Sorcerer (Legendary)|TS|95.0|HQ|A Sorcerer is a single model armed with a force sword, an inferno bolt pistol, frag grenades and krak grenades.||False
2003|Sorcerer in Terminator Armour (Legendary)|TS|95.0|HQ|A Sorcerer in Terminator Armour is a single model armed with a force stave and inferno combi-bolter.||False
2004|Honour Guard (Legendary)|SM|96.0|Elites|This unit contains 2 Honour Guard. Every model is equipped with: bolt pistol; boltgun; power axe; frag grenades; krak grenades.||False
2005|Marneus Calgar (Legendary)|SM|96.0|HQ|"Marneus Calgar is a single model equipped with: Gauntlets of Ultramar; relic blade. Only one <span class=""tooltip00333"" data-tooltip-content=""#tooltip_content00333"" data-tooltip-anchor=""#tooltip_content00333""><span class=""kwb"">MARNEUS</span> <span class=""kwb"">CALGAR</span></span> model can be included in your army."||False
2006|Chief Librarian Tigurius (Legendary)|SM|96.0|HQ|"Chief Librarian Tigurius is a single model equipped with: bolt pistol; Rod of Tigurius; frag grenades; krak grenades. Only one <span class=""tooltip00388"" data-tooltip-content=""#tooltip_content00388"" data-tooltip-anchor=""#tooltip_content00388""><span class=""kwb"">TIGURIUS</span></span> model can be included in your army."||False
2007|Kayvaan Shrike (Legendary)|SM|96.0|HQ|"Kayvaan Shrike is a single model equipped with: bolt pistol; Raven’s Talons; frag grenades; krak grenades. Only one <span class=""tooltip00389"" data-tooltip-content=""#tooltip_content00389"" data-tooltip-anchor=""#tooltip_content00389""><span class=""kwb"">KAYVAAN</span> <span class=""kwb"">SHRIKE</span></span> model can be included in your army."||False
2008|Kor’sarro Khan (Legendary)|SM|96.0|HQ|"Kor’sarro Khan is a single model equipped with: bolt pistol; Moonfang; frag grenades; krak grenades. Only one <span class=""tooltip00337"" data-tooltip-content=""#tooltip_content00337"" data-tooltip-anchor=""#tooltip_content00337""><span class=""kwb"">KOR’SARRO</span> <span class=""kwb"">KHAN</span></span> model can be included in your army."||False
2009|Dreadnought (Legendary)|SM|96.0|Elites|A Dreadnought is a single model equipped with: assault cannon; storm bolter; Dreadnought combat weapon.||False
2010|Librarian in Terminator Armour (Legendary)|SM|96.0|HQ|A Librarian in Terminator Armour is a single model equipped with: force stave.||False
2011|Techmarine (Legendary)|SM|96.0|HQ|A Techmarine is a single model equipped with: bolt pistol; power axe; servo-arm; frag grenades; krak grenades.||False
2012|Venerable Dreadnought (Legendary)|SM|96.0|Elites|A Venerable Dreadnought is a single model equipped with: assault cannon; storm bolter; Dreadnought combat weapon.||False
2020|Inquisitor (Legendary)|INQ|99.0|HQ|An Inquisitor is a single model equipped with: bolt pistol; chainsword; frag grenades; krak grenades.||False
2021|Termagants (Legendary)|TYR|100.0|Troops|This unit contains 10 Termagants. It can include up to 10 additional Termagants (<b>Power Rating +3</b>) or up to 20 additional Termagants (<b>Power Rating +6</b>). Each model is armed with a fleshborer.||False
2033|Chaos Lord (Legendary)|DG|102.0|HQ|A Chaos Lord is a single model armed with a chainsword, a bolt pistol, blight grenades and krak grenades.||False
2034|Sorcerer (Legendary)|DG|102.0|HQ|A Sorcerer is a single model armed with a force sword, a bolt pistol, blight grenades and krak grenades.||False
2035|Commissar (Legendary)|AM|105.0|Elites|A Commissar is a single model armed with a bolt pistol.||False
2036|Company Commander (Legendary)|AM|105.0|HQ|A Company Commander is a single model armed with a laspistol and frag grenades.||False
2037|Infantry Squad (Legendary)|AM|105.0|Troops|This unit contains 1 Sergeant and 9 Guardsmen.<br>&nbsp;• Each Guardsman is armed with a lasgun and frag grenades.<br>&nbsp;• The Sergeant is armed with a laspistol and frag grenades.<br>&nbsp;• A Heavy Weapons Team is armed with a lasgun and frag grenades.||False
2038|Lord Commissar (Legendary)|AM|105.0|HQ|A Lord Commissar is a single model armed with a bolt pistol and power sword.||False
2039|Militarum Tempestus Scions (Legendary)|AM|105.0|Troops|This unit contains 1 Tempestor and 4 Tempestus Scions. It can include up to 5 additional Tempestus Scions (<b>Power Rating +2</b>).<br>&nbsp;• Each Tempestus Scion is armed with a hot-shot lasgun, frag grenades and krak grenades.<br>&nbsp;• The Tempestor is armed with a hot-shot laspistol, chainsword, frag grenades and krak grenades.||False
2040|Platoon Commander (Legendary)|AM|105.0|Elites|A Platoon Commander is a single model armed with a laspistol and frag grenades.||False
2041|Special Weapons Squad (Legendary)|AM|105.0|Elites|This unit contains 6 Guardsmen. Each model is armed with a lasgun and frag grenades.||False
2042|Tempestor Prime (Legendary)|AM|105.0|HQ|A Tempestor Prime is a single model armed with a hot-shot laspistol, frag grenades and krak grenades.||False
2043|Veterans (Legendary)|AM|105.0|Elites|This unit contains 1 Veteran Sergeant and 9 Veterans.<br>&nbsp;• Each Veteran is armed with a lasgun and frag grenades.<br>&nbsp;• The Veteran Sergeant is armed with a laspistol and frag grenades.<br>&nbsp;• A Veteran Heavy Weapons Team is armed with a lasgun and frag grenades.||False
2044|Dreadnought (Legendary)|GK|106.0|Elites|A Dreadnought is a single model equipped with an assault cannon, a storm bolter and a Dreadnought combat weapon.||False
2045|Techmarine (Legendary)|GK|106.0|HQ|A Techmarine is a single model armed with a power axe, two servo-arms, a boltgun, a plasma cutter, a flamer, frag grenades, krak grenades and psyk-out grenades.||False
2046|Venerable Dreadnought (Legendary)|GK|106.0|Elites|A Venerable Dreadnought is a single model equipped with an assault cannon, a storm bolter and a Dreadnought combat weapon.||False
2053|Autarch (Legendary)|AE|108.0|HQ|An Autarch is a single model armed with a star glaive and plasma grenades. They are equipped with a Forceshield.||False
