id|name|faction_id|source_id|role|unit_composition|Cost|cost_per_unit
1542|rukkatrukk squigbuggies|ork|46.0|fast attack|if this unit contains 2 models it has power rating 12. if this unit contains 3 models it has power rating 18. every model is equipped with: heavy squig launcha; sawn-off shotgun; squig launcha; squig mine; saw blades; stikkbombs.||False
1543|gunwagon|ork|46.0|heavy support|a gunwagon is equipped with: kannon.||False
1544|bonebreaka|ork|46.0|heavy support|a bonebreaka is equipped with: deff rolla.||False
1545|mekboy workshop|ork|46.0|fortifications|a mekboy workshop consists of 1 mekboy workbench, 3 scrap piles and 3 scrap barricades. a mekboy workshop has no equipment.|70.0|False
1546|abominant|gc|53.0|elites|an abominant is equipped with: familiar’s claws; power sledgehammer.||False
1552|missionary|as|112.0|hq|a missionary is equipped with: auto pistol; servo-stubber; power maul; frag grenades; krak grenades.||False
1553|preacher|as|112.0|elites|a preacher is equipped with: zealot’s vindictor.||False
1554|marneus calgar in armour of heraclus|sm|51.0|hq|marneus calgar in armour of heraclus is a single model armed with the gauntlets of ultramar. only one marneus calgar may be included in your army.||False
1555|victrix honour guard|sm|77.0|elites|this unit contains 2 victrix honour guard. every model is equipped with: power sword; frag grenades; krak grenades. every model has an ultima storm shield.|60.0|True
1556|haarken worldclaimer|csm|12.0|hq|haarken worldclaimer is equipped with: helspear; herald’s talon; frag grenades; krak grenades. your army can only include one haarken worldclaimer model.||False
1557|contemptor-galatus dreadnought|ac|146.0|elites|a contemptor-galatus dreadnought is equipped with: galatus warblade; galatus shield.||False
1558|aquilon custodians|ac|146.0|elites|if this unit contains 4 or more models it has power rating 22. every model is equipped with: lastrum storm bolter; solerite power gauntlet.||False
1559|custodian guard with adrasite and pyrithite spears|ac|146.0|troops|if this unit contains 4 or more models, it has power rating 14. every model is equipped with: adrasite spear.||False
1560|agamatus custodians|ac|146.0|fast attack|if this unit contains 4 or more models it has power rating 30. every model is equipped with: lastrum bolt cannon; interceptor lance.||False
1561|venatari custodians|ac|146.0|fast attack|if this unit contains 4 or more models, it has power rating 16. every model is equipped with: kinetic destroyer; tarsus buckler.||False
1562|pallas grav-attack|ac|146.0|fast attack|a pallas grav-attack is equipped with: twin arachnus blaze cannon.||False
1563|sagittarum custodians|ac|146.0|troops|if this unit contains 4 or more models, it has power rating 13. every model is equipped with: adrastus bolt caliver.||False
1564|orion assault dropship|ac|146.0|flyers|an orion assault dropship is equipped with: 2 arachnus heavy blaze cannons; 2 twin lastrum bolt cannons; 2 spiculus heavy bolt launchers.||False
1565|jackal alphus|gc|53.0|hq|a jackal alphus is equipped with: autopistol; cult sniper rifle; blasting charges.||False
1567|clamavus|gc|53.0|elites|a clamavus is equipped with: autopistol.||False
1568|locus|gc|53.0|elites|a locus is equipped with: hypermorph tail; locus blades.||False
1569|sanctus|gc|53.0|elites|a sanctus is equipped with: familiar’s claws; sanctus bio-dagger.||False
1570|kelermorph|gc|53.0|elites|a kelermorph is equipped with: 3 liberator autostubs.||False
1571|nexos|gc|53.0|elites|a nexos is equipped with: autopistol.||False
1572|biophagus|gc|53.0|elites|a biophagus is equipped with: autopistol; injector goad; chemical vials.||False
1573|achilles ridgerunners|gc|53.0|fast attack|if this unit contains 2 models, it has power rating 8. if this unit contains 3 models, it has power rating 12. every model is equipped with: heavy mining laser; 2 heavy stubbers; flare launcher.||False
1574|atalan jackals|gc|53.0|fast attack|if this unit contains between 4-7 atalan jackal models, it has power rating 7. if this unit contains between 3-6 atalan jackal models, it can contain 1 atalan wolfquad model for power rating +1. if this unit contains 7 atalan jackal models, it can contain up to 2 atalan wolfquad models for power rating +1 each.the atalan leader and every atalan jackal is equipped with: atalan small arms; blasting charges.every atalan wolfquad is equipped with: atalan small arms; heavy stubber; blasting charges.||False
1577|seraptek heavy construct|nec|146.0|lords of war|a seraptek is equipped with: 2 singularity generators; titanic forelimbs.||False
1578|commissar severina raine|am|55.0|elites|commissar severina raine is a single model armed with penance and evenfall. only one of this model may be included in your army.||False
1579|inquisitor eisenhorn|inq||hq|inquisitor eisenhorn is equipped with: artificer bolt pistol; barbarisater; runestaff; electrobane grenades. your army can only include one eisenhorn model.||False
1580|tech-priest manipulus|adm|15.0|hq|a tech-priest manipulus is equipped with: magnarail lance; manipulus mechadendrites; omnissian staff.||False
1581|master of possession|csm|12.0|hq|a master of possession is equipped with: bolt pistol; staff of possession; frag grenades; krak grenades.||False
1583|lord discordant on helstalker|csm|12.0|hq|a lord discordant on helstalker is equipped with: helstalker autocannon; bolt pistol; bladed limbs; impaler chainglaive; mechatendrils; techno-virus injector; frag grenades; krak grenades.||False
1584|master of executions|csm|12.0|elites|a master of executions is equipped with: bolt pistol; axe of dismemberment; frag grenades; krak grenades.||False
1586|venomcrawler|csm|12.0|fast attack|a venomcrawler is equipped with: 2 excruciator cannons; soulflayer tendrils and claws.||False
1587|noctilith crown|csm|12.0|fortifications|a noctilith crown is equipped with: lashing warp energies.||False
1588|skull altar|cd|25.0|fortifications|a skull altar has no equipment.||False
1589|infernal enrapturess|cd|25.0|hq|an infernal enrapturess is equipped with: heartstring lyre; ravaging claws.||False
1591|janus draik|rt|62.0|hq|janus draik is a single model armed with a monomolecular rapier, heirloom pistol and archeotech grenades. only one of this model can be included in your army.||False
1592|espern locarno|rt|62.0|elites|espern locarno is a single model armed with a laspistol and force-orb cane. only one of this model can be included in your army.||False
1593|taddeus the purifier|rt|62.0|hq|taddeus the purifier is a single model armed with a laspistol, servo-stubber and power maul. only one of this model can be included in your army.||False
1594|pious vorne|rt|62.0|elites|pious vorne is a single model armed with vindictor. only one of this model can be included in your army.||False
1595|ur-025|rt|62.0|elites|ur-025 is a single model equipped with a mk i assault cannon and a power claw. only one of this model can be included in your army.||False
1596|rein and raus|am|62.0|elites|this unit contains two models, rein and raus. rein is armed with a sniper rifle and stub pistol. raus is armed with a stub pistol and demolition charge. only one of this unit can be included in your army.|40.0|True
1597|dahyak grekh|tau|62.0|elites|dahyak grekh is a single model armed with a kroot rifle and kroot pistol. only one of this model can be included in your army.||False
1598|amallyn shadowguide|ae|62.0|elites|amallyn shadowguide is a single model armed with a ranger long rifle, power blade and plasma grenades. only one of this model can be included in your army.||False
1599|obsidius mallex|csm|62.0|hq|obsidius mallex is a single model armed with a plasma pistol and thunder hammer. only one of this model can be included in your army.||False
1600|rogue psyker|csm|62.0|elites|a rogue psyker is single model armed with a laspistol and chaos stave. no more than two of these models can be included in your army.||False
1601|negavolt cultists|csm|62.0|elites|this unit contains 4 negavolt cultists. each model is armed with electro-goads. only one of this unit can be included in your army.|50.0|True
1602|black legionnaires|csm|62.0|troops|this unit contains 2 chaos space marines. each model is armed with a boltgun, bolt pistol, frag grenades and krak grenades. only one of this unit can be included in your army. 28|28.0|True
1603|spindle drones|un|62.0|troops|this unit contains 4 spindle drones. each model is equipped with a drone pulse. only one of this unit may be included in your army.|65.0|True
1604|chaos beastmen|csm|62.0|troops|this unit contains 4 chaos beastmen. each model is armed with either a laspistol or autopistol, and either a chainsword or brutal assault weapon. each model is also armed with frag grenades and krak grenades. only one of this unit can be included in your army.|25.0|True
1606|captain in phobos armour|sm|139.0|hq|a captain in phobos armour is equipped with: bolt pistol; master-crafted instigator bolt carbine; combat knife; frag grenades; krak grenades; camo cloak.||False
1607|librarian in phobos armour|sm|139.0|hq|a librarian in phobos armour is equipped with: bolt pistol; force sword; frag grenades; krak grenades; camo cloak.||False
1608|lieutenant in phobos armour|sm|139.0|hq|a lieutenant in phobos armour is equipped with: bolt pistol; master-crafted occulus bolt carbine; paired combat blades; frag grenades; krak grenades.||False
1609|infiltrator squad|sm|139.0|troops|if this unit contains 6 or more models, it has power rating 12. every model is equipped with: bolt pistol; marksman bolt carbine; frag grenades; krak grenades.||False
1610|suppressor squad|sm|139.0|fast attack|every model is equipped with: accelerator autocannon; bolt pistol; frag grenades; krak grenades.|100.0|True
1611|eliminator squad|sm|139.0|heavy support|every model is equipped with: bolt pistol; bolt sniper rifle; frag grenades; krak grenades; camo cloak.||False
1630|ambull|un|66.0|elites|an ambull is a single model armed with enormous claws.||False
1631|borewyrm infestation|un|66.0|elites|this unit contains 1 borewyrm infestation. it can include up to 1 additional borewyrm infestation (power rating +1). each model is armed with vicious jaws.||False
1632|amallyn shadowguide|rt|62.0|elites|amallyn shadowguide is a single model armed with a ranger long rifle, power blade and plasma grenades. only one of this model can be included in your army.||False
1633|dahyak grekh|rt|62.0|elites|dahyak grekh is a single model armed with a kroot rifle and kroot pistol. only one of this model can be included in your army.||False
1634|rein and raus|rt|62.0|elites|this unit contains two models, rein and raus. rein is armed with a sniper rifle and stub pistol. raus is armed with a stub pistol and demolition charge. only one of this unit can be included in your army.||False
1635|elucia vhane|rt|65.0|hq|elucia vhane is a single model armed with a monomolecular cane-rapier, heirloom pistol and concussion grenades. only one of this model can be included in your army.||False
1636|nitsch’s squad|rt|65.0|troops|this unit contains voidmaster nitsch, aximillion and 4 voidsmen. only one of this unit can be included in your army.&nbsp;• 3 voidsmen are each armed with a lasgun, laspistol and concussion grenades.&nbsp;• 1 voidsman is armed with a rotor cannon, laspistol and concussion grenades.&nbsp;• the voidmaster is armed with an artificer shotgun, laspistol and concussion grenades.|40.0|True
1637|larsen van der grauss|rt|65.0|elites|larsen van der grauss is a single model armed with a voltaic pistol and concussion grenades. only one of this model can be included in your army.||False
1638|sanistasia minst|rt|65.0|elites|sanistasia minst is a single model armed with a scalpel claw, laspistol and concussion grenades. only one of this model can be included in your army.||False
